safe_text,label,agreement
nurse nancy weekly breakfast club issue need vaccinations recent measles outbreak,1.0,1.0
avma 2016 meriel stop lurking dead rabies kills vaccinate henry b gonzalez,0.0,0.6666666666666666
many people arent vaccinating kids state,1.0,0.6666666666666666
user user user correct delaying vaccinations puts child others risk moms irresponsible delaying shots,1.0,1.0
17 reasons one ever vaccinate kids via user,-1.0,1.0
user dont need ebola vaccine ltsmart post user important concepts eg risk,-1.0,0.6666666666666666
user exactly happened daughter encephalopathy vaccines autism got shit one even believes us,-1.0,1.0
literally reason get child vaccinated,1.0,1.0
user really wasnt kidding measles red dots arms wont quit itching,0.0,1.0
shout parents vaccinating dont worry getting measles,1.0,1.0
lmao reviewing pre job analysis someone putevacuation point mmr trayla trailer,0.0,1.0
dept health services fewer parents vaccinating children department health services said number,0.0,1.0
missing vaccines leads missing school kids many districts kendall downingindianapolis ind,0.0,0.6666666666666666
jersey girls zoo gwininteam best mmr dj siroc dj nasty dj kash jersey girls go go,0.0,1.0
ccsd measles case valley high school,0.0,1.0
measles reported near boston,1.0,1.0
baby dies whooping cough parents chose vaccinate user breaks heart u crazy people,1.0,1.0
amnews hiv vaccine elicits antiv1v2 igg antibody response infants two investigational hiv vaccines,0.0,1.0
fine dont vaccinate child homeschool online school cool,1.0,1.0
facts measles outbreak,0.0,1.0
user get mercury vaccines isnt another way store stabilize vaccinations,-1.0,1.0
theres little doubt measles outbreak came,1.0,0.6666666666666666
survey docs give parents want alter childs vaccine schedule health coverage,0.0,1.0
hating disease need get vaccine cure,0.0,1.0
cause soon day gone come gone come mmr thefamily disaintevenerbody,0.0,1.0
lost last week fantasy corey perry never fucking mmr vaccine,1.0,0.6666666666666666
winter break definition weaning baby pigs vaccinating pigs castrating pigs replacing leaky pipe farrowing house,0.0,0.6666666666666666
vaccinating children considered child abuse teaching children earth 6000 years old considered child abuse,1.0,1.0
measles outbreak different states different rules vaccinations,0.0,0.6666666666666666
user hes literally joke science falsified research get famous11 ppl vaccinate kids1,1.0,1.0
know whats better getting email someone u measles getting,0.0,1.0
ive called health department 5 times request immunization records still havent gotten someone help,1.0,0.6666666666666666
family going california disneyland july might happen disneyland measles,0.0,1.0
weapon choice measles ball golf westchester gkmobile westchester golf course,0.0,1.0
get measles vaccine feel like child,1.0,0.6666666666666666
yikes vaccinate people user measles extremely contagious virus stay air two hours user says,1.0,1.0
dont kids ill take get vaccinated youre busy,1.0,1.0
one antivaxxer bastard bitches spreading measles hope lock dumb ass,1.0,1.0
user user said dudes vaccines created prevent diseases cause get flu shot every year,1.0,1.0
doctors urge measles vaccinations indiana children among pediatricians family doctors,1.0,1.0
user went took son doctors got immunizations got autism jenny mccarthy jaymohrsports,-1.0,0.3333333333333333
user fact work measles patient visited nbd,0.0,1.0
judgeclayj please share info prevent influx polio small pox measles etc unvaccinated illegals,1.0,1.0
user im glad government didnt kidnap make vaccines blood,0.0,1.0
another study sees vaccineautism link although parents worry sheer number vaccines babies,1.0,0.6666666666666666
mmruser,0.0,1.0
give fucking break holy christ hope measlesebola kills,0.0,1.0
health officials concerned growing number measles cases mumps cases headlines,0.0,1.0
welcome california measles,0.0,1.0
user user user thats whatvaccines r made ofinfected live host adjuvant eg mercury aluminum msg,-1.0,0.6666666666666666
child isnt vaccinated please right thing keep hell away,1.0,1.0
user differences personally testify world pre post childhood vaccines dont want go back,1.0,1.0
would anyone tell measles deadly disease leave permanent health problems california panicked,-1.0,0.3333333333333333
user user get children vaccinated,1.0,0.6666666666666666
parents afraid give children vaccinated life saving daughter without problems,1.0,1.0
user summarize opinionsresearch regarding vaccines autism pdd theories,0.0,1.0
go school learn vaccines rant facebook vaccine harming child youre idiot end,1.0,1.0
user user user user yes determined vaccine injury medical records state,0.0,0.6666666666666666
person fb actually arguing vaccines useful bc diseases rare rare vaccines omg wow,1.0,0.6666666666666666
love disneyland aint trying put risk measles lmao,0.0,0.6666666666666666
people arent getting vaccinated uo confuse like would risk dying something preventable,1.0,1.0
2 children 8 immunizations 5 minutes screaming tears thingsineverwanttodoagain parenting,1.0,1.0
2015 people still making decision vaccinate children educate,1.0,1.0
doh confirms another case measles florida florida health officials confirmed another case,0.0,0.6666666666666666
user unless u leave us youll need smallpox vaccine eliminated disease think totaleliminationof disease,1.0,0.6666666666666666
love measles everyone go,0.0,1.0
one seven california disneylandconnected measles patients lives bay area one seven confirmed cases,0.0,0.6666666666666666
study 95000 kids finds link mmr vaccine autism,1.0,1.0
everyones required get cooties vaccinations user kidlegislation pointsme,1.0,0.6666666666666666
user user user vaccines dont cause autism else got,1.0,1.0
user user user another reason vaccinate kids hpv vaccineswork,1.0,1.0
user 84 cases measles 14 states via user arrogance ignorance work,1.0,1.0
user verifiably false evidence suggests vaccines best nothing worst cause brain damage death,-1.0,0.6666666666666666
doctors debate need child vaccinations start school year getting close means parents,0.0,0.6666666666666666
supposed take measles seriously shouldnt less funny name,0.0,1.0
measles outbreak continues spread hundreds monitored arizona details coming eyewitness newsabc7,0.0,0.6666666666666666
user many silicon valley employees arent vaccinating kids 55 kids cisco daycare vaccinated,-1.0,0.3333333333333333
measles threat americas herd immunity,1.0,0.6666666666666666
user got flu shot tdap anyone planning around babies get immunizations,1.0,1.0
user importance vaccinations disney measles outbreak could though yay college idk wats goin,1.0,1.0
people anti vaccine make blood boil get kid vaccinated stupid twat,1.0,1.0
gooby thinks measles like nah u dont measles,0.0,0.6666666666666666
user discussion lot mainly w ppl r intent thinking vaccine causes autism think diagnosis bc btr awareness,1.0,1.0
us surgeon general applauds indianas high measles vaccination rate measles outbreak inches closer,1.0,0.6666666666666666
s405 new provides immunity liability certain recreational activities injuries caused acts,0.0,1.0
still step piers morgan rt user shows picture scar measles shot cnn thats dammit,1.0,1.0
user user lets look differently vaccinate kids,1.0,0.6666666666666666
case public health emergency maryland would drop religious exemption vaccines parents maryland,1.0,0.6666666666666666
user average people complain live longer releasing tension increases immunity boosts health ill never die,0.0,1.0
measles surge worries health officials denver cbs4 highest number measles cases 20 years,0.0,1.0
baby fever amp diarrhea vaccinations lots bfing today explains inhailed whole pizza starving,0.0,1.0
user user mean country let measles make comeback bc placate stupidity,1.0,0.6666666666666666
colorado kindergartners lowest measles vaccination rate colorado kindergartners lowest vaccine rates,0.0,1.0
montcopa health trinity lutheran lansdale immunizations 430 deadline,0.0,0.6666666666666666
user user dont vaccinate dont trust need another fear tactic master narrative,-1.0,0.6666666666666666
california leads us measles cases parents rock amp hard place deciding vaccinate,0.0,1.0
great presentation neal lustig pomperaug district dept health vaccination billing meeting training today wethersfield,0.0,0.6666666666666666
user thanks jenny mccarthy horrible terrifying new mothers please vaccinate children,1.0,1.0
mumps cases confirmed uw campus check records make sure youve 2 doses mmr vaccine vaccines,1.0,1.0
got flu vaccination rite aid evening already feeling symptoms autism creeping didnt trust teabaggers,1.0,0.6666666666666666
people vaccine children need get shit together,0.0,1.0
user user user contracted measles 5 fever 105 parents use ice water stop,0.0,1.0
user ppl risk measles unvaccinated kids ebola dont look far population control,1.0,1.0
us faces worst measles outbreak 20 years,0.0,1.0
user get immunizations came back guess kid school,1.0,0.6666666666666666
help prevent overdose deaths calling 911wa law provides immunity possession charges,0.0,1.0
baby love got vaccines,1.0,1.0
user time high cool dont vaccinate kid whatever reason communicable disease dont,-1.0,0.6666666666666666
user please use ebola educate people vaccineswork flu kills thousands mmr polio vaccinated,1.0,1.0
sigh vaccinate user measles parties bad idea california public health officials warn,1.0,1.0
user vaccines dont cause autism,1.0,1.0
dozen people new york city test positive measles virus health officials say user,0.0,1.0
assault 27xx dort hwy flint mi via spotcrimecom shootingstabbing pd fd mmr rig os subject,0.0,1.0
measles new ebola wait whats ebola oh yea pandemic never happened chill people,0.0,0.6666666666666666
money disease id terminal illness youd probably vaccine,0.0,1.0
another study showing link autism vaccines science,1.0,1.0
fluvaccine dangerous vaccine u based settled cases injuries health user,-1.0,1.0
user mmr went 2800 2500,0.0,1.0
user long think take someone something stupid kid died another measles,1.0,0.6666666666666666
user thank u post many still believe autism caused vaccines,1.0,1.0
user dysentery vaccine would make oregon safely every time,0.0,1.0
say user health experts hope millions experimental doses ebola vaccines ready 2015,0.0,0.6666666666666666
user cases measles linked disney theme park wow,0.0,1.0
user gop stop blaming immigrants first ebola measles diseasesbrought ancestors ainf,0.0,0.6666666666666666
measles outbreak sparks vaccine debate topic measles vaccinations become fullon debate,0.0,0.6666666666666666
